id,coverage,k-length,metric,score
233,10,10.0,BC,0.18107277098035846
233,10,10.0,BF,0.08920882315278011
233,10,10.0,CS,0.09927938279882119
233,30,10.0,BC,0.12521916248698467
233,30,10.0,BF,0.04289395413611128
233,30,10.0,CS,0.0482274944873341
233,10,20.0,BC,0.23066627732762435
233,10,20.0,BF,0.19460974155177008
233,10,20.0,CS,0.22627400741311707
233,30,20.0,BC,0.18304163284448347
233,30,20.0,BF,0.0960648513931774
233,30,20.0,CS,0.11408144183876232
233,10,30.0,BC,0.24739266692742332
233,10,30.0,BF,0.26138826426599354
233,10,30.0,CS,0.30196319604206767
233,30,30.0,BC,0.2208413186034822
233,30,30.0,BF,0.12856613698354752
233,30,30.0,CS,0.15299056027138763
233,10,40.0,BC,0.2485606151571304
233,10,40.0,BF,0.34203594568110357
233,10,40.0,CS,0.3900303157545206
233,30,40.0,BC,0.2567503811851771
233,30,40.0,BF,0.16001237264286539
233,30,40.0,CS,0.18993801849617226
233,10,10.0,BF_Small,0.0042478166988805
233,30,10.0,BF_Small,0.0018799546066056235
233,10,20.0,BF_Small,0.0067096249191611786
233,30,20.0,BF_Small,0.002933478355078366
233,10,30.0,BF_Small,0.009520304059076458
233,30,30.0,BF_Small,0.00393074725257943
233,10,40.0,BF_Small,0.013297189879103164
233,30,40.0,BF_Small,0.004908560582393926
