id,coverage,k-length,metric,score
233,10,10.0,BC,0.20361168122486223
233,10,10.0,BF,0.08560189611332256
233,10,10.0,CS,0.08874322963861964
233,30,10.0,BC,0.13802140226933285
233,30,10.0,BF,0.046453019164532094
233,30,10.0,CS,0.04829632857101635
233,10,20.0,BC,0.2894446852075169
233,10,20.0,BF,0.17195373943133654
233,10,20.0,CS,0.18196926642915162
233,30,20.0,BC,0.21529187463013208
233,30,20.0,BF,0.10850573652435852
233,30,20.0,CS,0.11535782869401251
233,10,30.0,BC,0.3390618360399809
233,10,30.0,BF,0.2142269817386582
233,10,30.0,CS,0.22698989609297512
233,30,30.0,BC,0.26506905376652007
233,30,30.0,BF,0.14546419830490798
233,30,30.0,CS,0.15503578811168517
233,10,40.0,BC,0.3850533836464385
233,10,40.0,BF,0.2550063069644087
233,10,40.0,CS,0.2707274096343775
233,30,40.0,BC,0.3109093372780457
233,30,40.0,BF,0.18052826917731438
233,30,40.0,CS,0.1928667018252997
