id,coverage,k-length,metric,score
151,10,10.0,BC,0.32460338699159935
151,10,10.0,BF,0.19985555557435755
151,10,10.0,CS,0.20827858834807678
151,30,10.0,BC,0.27361051800221914
151,30,10.0,BF,0.1633234539182079
151,30,10.0,CS,0.17055803523806085
151,10,20.0,BC,0.5155734714685293
151,10,20.0,BF,0.41787806789980275
151,10,20.0,CS,0.44302008971114537
151,30,20.0,BC,0.46656793636038824
151,30,20.0,BF,0.3750738852518674
151,30,20.0,CS,0.3995163732321118
151,10,30.0,BC,0.621298278553745
151,10,30.0,BF,0.5251530802043648
151,10,30.0,CS,0.5571612020521851
151,30,30.0,BC,0.5803484577652144
151,30,30.0,BF,0.48596745644095
151,30,30.0,CS,0.5183596985096678
151,10,40.0,BC,0.6997896003275244
151,10,40.0,BF,0.6056722761330916
151,10,40.0,CS,0.6434145833446784
151,30,40.0,BC,0.664785021337151
151,30,40.0,BF,0.5687997012870808
151,30,40.0,CS,0.6079549198601387
