id,coverage,k-length,metric,score
190,10,10.0,BC,0.19518697943023164
190,10,10.0,BF,0.10287285422110214
190,10,10.0,CS,0.11505712401044048
190,30,10.0,BC,0.14213790162374673
190,30,10.0,BF,0.05539895682452067
190,30,10.0,CS,0.06255098717038433
190,10,20.0,BC,0.259886506575019
190,10,20.0,BF,0.22087816494101323
190,10,20.0,CS,0.25764497493742444
190,30,20.0,BC,0.21580222309222488
190,30,20.0,BF,0.1261994136094424
190,30,20.0,CS,0.15031124211869312
190,10,30.0,BC,0.2903952687253994
190,10,30.0,BF,0.29835634352462354
190,10,30.0,CS,0.3449800177945604
190,30,30.0,BC,0.2678280441693376
190,30,30.0,BF,0.1722537256264737
190,30,30.0,CS,0.2049598667644892
190,10,40.0,BC,0.30646762020154333
190,10,40.0,BF,0.3863193901460846
190,10,40.0,CS,0.4407369289877304
190,30,40.0,BC,0.31710934755875647
190,30,40.0,BF,0.2159018210433998
190,30,40.0,CS,0.25660130210822785
190,10,10.0,BF_Small,0.004619795206872504
190,30,10.0,BF_Small,0.002318703907970038
190,10,20.0,BF_Small,0.007490393397771173
190,30,20.0,BF_Small,0.0038215602082334148
190,10,30.0,BF_Small,0.010678590297019603
190,30,30.0,BF_Small,0.00524575957823911
190,10,40.0,BF_Small,0.015106307556197946
190,30,40.0,BF_Small,0.006600816784447209
