id,coverage,k-length,metric,score
1775,10,10.0,BC,0.3375829533787424
1775,10,10.0,BF,0.23402109528387052
1775,10,10.0,CS,0.26568628761241186
1775,30,10.0,BC,0.2945001954839161
1775,30,10.0,BF,0.1842800392531651
1775,30,10.0,CS,0.2113741398973268
1775,10,20.0,BC,0.5180036539140668
1775,10,20.0,BF,0.44413501626093604
1775,10,20.0,CS,0.517999735577328
1775,30,20.0,BC,0.48742116328149954
1775,30,20.0,BF,0.37370588078186173
1775,30,20.0,CS,0.4450149125486789
1775,10,30.0,BC,0.6121744680587032
1775,10,30.0,BF,0.555858294168636
1775,10,30.0,CS,0.6429015466763685
1775,30,30.0,BC,0.5979108365951671
1775,30,30.0,BF,0.4731619560329474
1775,30,30.0,CS,0.5634099316816867
1775,10,40.0,BC,0.6731537618142475
1775,10,40.0,BF,0.645625148272517
1775,10,40.0,CS,0.7370691488230848
1775,30,40.0,BC,0.6764922402124117
1775,30,40.0,BF,0.5445152679478926
1775,30,40.0,CS,0.6475668740318542
