id,coverage,k-length,metric,score
264,10,10.0,BC,0.23801061087249076
264,10,10.0,BF,0.1155860047002743
264,10,10.0,CS,0.1200719074226521
264,30,10.0,BC,0.17734335855498376
264,30,10.0,BF,0.07752671599141876
264,30,10.0,CS,0.08073156987706345
264,10,20.0,BC,0.3604685092369275
264,10,20.0,BF,0.25014499169799753
264,10,20.0,CS,0.265125467017725
264,30,20.0,BC,0.2946576767829029
264,30,20.0,BF,0.1927655159017871
264,30,20.0,CS,0.20522431528237886
264,10,30.0,BC,0.43548361115729955
264,10,30.0,BF,0.321575227408774
264,10,30.0,CS,0.3411812193165856
264,30,30.0,BC,0.3734544935274484
264,30,30.0,BF,0.2626632070823695
264,30,30.0,CS,0.2801431314718844
264,10,40.0,BC,0.5012261888209121
264,10,40.0,BF,0.38528026222219697
264,10,40.0,CS,0.4095110884891654
264,30,40.0,BC,0.4423665505396943
264,30,40.0,BF,0.3246195297365486
264,30,40.0,CS,0.3471797812604332
