id,coverage,k-length,metric,score
1789,10,10.0,BC,0.17294462834683338
1789,10,10.0,BF,0.07936246855784355
1789,10,10.0,CS,0.08755380440352682
1789,30,10.0,BC,0.12025487393120761
1789,30,10.0,BF,0.03816163342000501
1789,30,10.0,CS,0.04242700975560516
1789,10,20.0,BC,0.2202442938203704
1789,10,20.0,BF,0.17624333871098902
1789,10,20.0,CS,0.2036725352547011
1789,30,20.0,BC,0.17532437183035746
1789,30,20.0,BF,0.08710191818420503
1789,30,20.0,CS,0.1026017284510329
1789,10,30.0,BC,0.2360159453758001
1789,10,30.0,BF,0.24377471653868305
1789,10,30.0,CS,0.28078930636802
1789,30,30.0,BC,0.21139335319053226
1789,30,30.0,BF,0.11817102470281012
1789,30,30.0,CS,0.13997638371125215
1789,10,40.0,BC,0.235030199120331
1789,10,40.0,BF,0.3253321413558072
1789,10,40.0,CS,0.37050989558358605
1789,30,40.0,BC,0.24558967967668272
1789,30,40.0,BF,0.14787193045443828
1789,30,40.0,CS,0.17519152049568879
