id,coverage,k-length,metric,score
38,10,10.0,BC,0.09510194124028092
38,10,10.0,BF,0.026027980532828968
38,10,10.0,CS,0.02935129168662353
38,30,10.0,BC,0.10697653903762497
38,30,10.0,BF,0.030556297305415106
38,30,10.0,CS,0.034386845049822395
38,10,20.0,BC,0.13030863124764902
38,10,20.0,BF,0.05369503111693717
38,10,20.0,CS,0.06410250757449693
38,30,20.0,BC,0.143835766468588
38,30,20.0,BF,0.061058583097599456
38,30,20.0,CS,0.07280533350531984
38,10,30.0,BC,0.1512352027579302
38,10,30.0,BF,0.07066895360705971
38,10,30.0,CS,0.08420517431416441
38,30,30.0,BC,0.16552150568069873
38,30,30.0,BF,0.0789675010598526
38,30,30.0,CS,0.09399471761523907
38,10,40.0,BC,0.17233692360602235
38,10,40.0,BF,0.08766358824539984
38,10,40.0,CS,0.10436407370305555
38,30,40.0,BC,0.18751836025005256
38,30,40.0,BF,0.09702548685985155
38,30,40.0,CS,0.11535694787556713
38,10,10.0,BF_Small,0.0011071585148443456
38,30,10.0,BF_Small,0.0013128855619892127
38,10,20.0,BF_Small,0.0016408130515566358
38,30,20.0,BF_Small,0.0018682820719035018
38,10,30.0,BF_Small,0.0021333382252164065
38,30,30.0,BF_Small,0.0023976765580357527
38,10,40.0,BF_Small,0.002671425944691351
38,30,40.0,BF_Small,0.0029740357039309503
