id,coverage,k-length,metric,score
33,10,10.0,BC,0.20527057576375587
33,10,10.0,BF,0.08710227836344991
33,10,10.0,CS,0.09039527263536672
33,30,10.0,BC,0.14188641933761498
33,30,10.0,BF,0.04920759374181532
33,30,10.0,CS,0.05119221093032754
33,10,20.0,BC,0.2933917602502261
33,10,20.0,BF,0.1761708629387244
33,10,20.0,CS,0.18649493061744418
33,30,20.0,BC,0.22197784770374832
33,30,20.0,BF,0.11525233217135561
33,30,20.0,CS,0.12254117410857801
33,10,30.0,BC,0.3443075820770054
33,10,30.0,BF,0.2194098763173398
33,10,30.0,CS,0.2325520929303821
33,30,30.0,BC,0.2731487351272956
33,30,30.0,BF,0.1536628482260198
33,30,30.0,CS,0.16377525530620524
33,10,40.0,BC,0.390781423804227
33,10,40.0,BF,0.26056732655004766
33,10,40.0,CS,0.2766673432143524
33,30,40.0,BC,0.3195525141961576
33,30,40.0,BF,0.18933665343779837
33,30,40.0,CS,0.20228618134570553
