id,coverage,k-length,metric,score
286,10,10.0,BC,0.3516605585456257
286,10,10.0,BF,0.2270081386941697
286,10,10.0,CS,0.23648506871632333
286,30,10.0,BC,0.303429543875817
286,30,10.0,BF,0.19211738471402878
286,30,10.0,CS,0.2006289520463269
286,10,20.0,BC,0.5563482418014938
286,10,20.0,BF,0.4631067445031152
286,10,20.0,CS,0.49070291113180825
286,30,20.0,BC,0.5115575085278976
286,30,20.0,BF,0.42270634806175555
286,30,20.0,CS,0.4499746427265227
286,10,30.0,BC,0.6553216395540035
286,10,30.0,BF,0.563808331114481
286,10,30.0,CS,0.5980309473284317
286,30,30.0,BC,0.6182149348279938
286,30,30.0,BF,0.5266397688904999
286,30,30.0,CS,0.5615693444484793
286,10,40.0,BC,0.7224823814011452
286,10,40.0,BF,0.6325634317101728
286,10,40.0,CS,0.6714505462835472
286,30,40.0,BC,0.6904614523682006
286,30,40.0,BF,0.5971788871192368
286,30,40.0,CS,0.6377141489918954
