id,coverage,k-length,metric,score
268,10,10.0,BC,0.18915438749967867
268,10,10.0,BF,0.07436573288753771
268,10,10.0,CS,0.07715225291381816
268,30,10.0,BC,0.1208025932224354
268,30,10.0,BF,0.03388066583987743
268,30,10.0,CS,0.035232474938500805
268,10,20.0,BC,0.25919589321006253
268,10,20.0,BF,0.14030287806522448
268,10,20.0,CS,0.14846340728358035
268,30,20.0,BC,0.18122888089136768
268,30,20.0,BF,0.07389001504535941
268,30,20.0,CS,0.07859627508697248
268,10,30.0,BC,0.2977397068876325
268,10,30.0,BF,0.16954668886337226
268,10,30.0,CS,0.17964722238338263
268,30,30.0,BC,0.21843711124659745
268,30,30.0,BF,0.09675276139079825
268,30,30.0,CS,0.10305075949825072
268,10,40.0,BC,0.335024062229638
268,10,40.0,BF,0.19961160613550813
268,10,40.0,CS,0.21186834977872818
268,30,40.0,BC,0.25401626163844604
268,30,40.0,BF,0.1194534853656568
268,30,40.0,CS,0.12761766884615117
