id,coverage,k-length,metric,score
131,10,10.0,BC,0.304026046686292
131,10,10.0,BF,0.18256286900238458
131,10,10.0,CS,0.19019292811914784
131,30,10.0,BC,0.24955772340137786
131,30,10.0,BF,0.1431172719229321
131,30,10.0,CS,0.14947676148002081
131,10,20.0,BC,0.4769723991307407
131,10,20.0,BF,0.3781042378017639
131,10,20.0,CS,0.40044966927384196
131,30,20.0,BC,0.42310119062573276
131,30,20.0,BF,0.3294831077279306
131,30,20.0,CS,0.35061545693651686
131,10,30.0,BC,0.5728414948453607
131,10,30.0,BF,0.4737532953732475
131,10,30.0,CS,0.5026074211481125
131,30,30.0,BC,0.5257505153869367
131,30,30.0,BF,0.4270659467815472
131,30,30.0,CS,0.45554480611027176
131,10,40.0,BC,0.6466734192827421
131,10,40.0,BF,0.5484704765616147
131,10,40.0,CS,0.5824516757522442
131,30,40.0,BC,0.6046413238646507
131,30,40.0,BF,0.5028724845108564
131,30,40.0,CS,0.537467342161892
