id,coverage,k-length,metric,score
51,10,10.0,BC,0.08164375692223752
51,10,10.0,BF,0.017373698171370657
51,10,10.0,CS,0.019540277189331216
51,30,10.0,BC,0.09547331259828619
51,30,10.0,BF,0.022357846720175246
51,30,10.0,CS,0.02510023970670457
51,10,20.0,BC,0.10461883010523923
51,10,20.0,BF,0.03156170665619584
51,10,20.0,CS,0.03749428836718081
51,30,20.0,BC,0.12064886116303411
51,30,20.0,BF,0.03972394869758749
51,30,20.0,CS,0.047105962164870625
51,10,30.0,BC,0.11461105991147996
51,10,30.0,BF,0.03830955335120062
51,10,30.0,CS,0.04558532717538528
51,30,30.0,BC,0.13152899690737785
51,30,30.0,BF,0.04738176299888999
51,30,30.0,CS,0.05625657851536754
51,10,40.0,BC,0.12542130413378985
51,10,40.0,BF,0.045762426351299554
51,10,40.0,CS,0.05433541583451967
51,30,40.0,BC,0.14341162185354236
51,30,40.0,BF,0.056009828835331635
51,30,40.0,CS,0.06632654125722068
51,10,10.0,BF_Small,0.0007617809052878825
51,30,10.0,BF_Small,0.0009970321444103516
51,10,20.0,BF_Small,0.0009646248214265555
51,30,20.0,BF_Small,0.0012310910308512735
51,10,30.0,BF_Small,0.0011836534007111698
51,30,30.0,BF_Small,0.0014601755070063572
51,10,40.0,BF_Small,0.0013913551289546546
51,30,40.0,BF_Small,0.0017276912136783803
