id,coverage,k-length,metric,score
1767,10,10.0,BC,0.23120698458106032
1767,10,10.0,BF,0.1296995481266351
1767,10,10.0,CS,0.14459114836175974
1767,30,10.0,BC,0.1820810396411337
1767,30,10.0,BF,0.08388402614673195
1767,30,10.0,CS,0.09422427307257866
1767,10,20.0,BC,0.3381619345900487
1767,10,20.0,BF,0.2861565439242367
1767,10,20.0,CS,0.33319152367932514
1767,30,20.0,BC,0.2975882642846519
1767,30,20.0,BF,0.1990285028751658
1767,30,20.0,CS,0.2365093935463209
1767,10,30.0,BC,0.39610398165140065
1767,10,30.0,BF,0.38171333196679036
1767,10,30.0,CS,0.44125236012158847
1767,30,30.0,BC,0.37429946724035357
1767,30,30.0,BF,0.2689611420510439
1767,30,30.0,CS,0.3198359110700531
1767,10,40.0,BC,0.43368484781058175
1767,10,40.0,BF,0.47540843238809727
1767,10,40.0,CS,0.5428981405658222
1767,30,40.0,BC,0.4388863248230024
1767,30,40.0,BF,0.3271128979311992
1767,30,40.0,CS,0.38886989311615305
