id,coverage,k-length,metric,score
229,10,10.0,BC,0.23587682560720866
229,10,10.0,BF,0.11451166238064299
229,10,10.0,CS,0.118946382417495
229,30,10.0,BC,0.17474205407296725
229,30,10.0,BF,0.07567818866207034
229,30,10.0,CS,0.0788269851405413
229,10,20.0,BC,0.3528584595769269
229,10,20.0,BF,0.24215811315536367
229,10,20.0,CS,0.25648961924707714
229,30,20.0,BC,0.28605023120233586
229,30,20.0,BF,0.18328436012058363
229,30,20.0,CS,0.19505601622811802
229,10,30.0,BC,0.4210233413701363
229,10,30.0,BF,0.30571841990020177
229,10,30.0,CS,0.3244045639270658
229,30,30.0,BC,0.35655575840015263
229,30,30.0,BF,0.24414870710267575
229,30,30.0,CS,0.2605083758419726
229,10,40.0,BC,0.4793733971387963
229,10,40.0,BF,0.36122616050182466
229,10,40.0,CS,0.3837310934263003
229,30,40.0,BC,0.41674070512160283
229,30,40.0,BF,0.2967271115402597
229,30,40.0,CS,0.3171094860057153
