id,coverage,k-length,metric,score
235,10,10.0,BC,0.31703017225747354
235,10,10.0,BF,0.18879557324504037
235,10,10.0,CS,0.196259063314842
235,30,10.0,BC,0.2650992053006789
235,30,10.0,BF,0.15292428916355294
235,30,10.0,CS,0.1593654769490376
235,10,20.0,BC,0.5035061122416506
235,10,20.0,BF,0.40491098343173015
235,10,20.0,CS,0.42914185662595883
235,30,20.0,BC,0.4520776108487143
235,30,20.0,BF,0.3593995233097636
235,30,20.0,CS,0.38262553400728416
235,10,30.0,BC,0.59912804728781
235,10,30.0,BF,0.5012582081031643
235,10,30.0,CS,0.5317047951079784
235,30,30.0,BC,0.5545639938138172
235,30,30.0,BF,0.4584034005450502
235,30,30.0,CS,0.4888247396199717
235,10,40.0,BC,0.6680398809891649
235,10,40.0,BF,0.5710746458219906
235,10,40.0,CS,0.6065365728091113
235,30,40.0,BC,0.628158333934138
235,30,40.0,BF,0.5290833438707171
235,30,40.0,CS,0.5654177856324616
