id,coverage,k-length,metric,score
81,10,10.0,BC,0.39639127630215215
81,10,10.0,BF,0.2771709145681525
81,10,10.0,CS,0.3122164883147791
81,30,10.0,BC,0.36064703221463423
81,30,10.0,BF,0.23429968394146283
81,30,10.0,CS,0.2664543155597343
81,10,20.0,BC,0.6266996997894216
81,10,20.0,BF,0.5382039518123307
81,10,20.0,CS,0.6276333093738491
81,30,20.0,BC,0.6033067735490366
81,30,20.0,BF,0.4787151208569517
81,30,20.0,CS,0.5702698457487695
81,10,30.0,BC,0.718781567668573
81,10,30.0,BF,0.6416159008045142
81,10,30.0,CS,0.74183384068377
81,30,30.0,BC,0.7088037822543592
81,30,30.0,BF,0.5741340375114704
81,30,30.0,CS,0.6838650520532517
81,10,40.0,BC,0.7716778152205125
81,10,40.0,BF,0.7151977379897514
81,10,40.0,CS,0.8166713445828249
81,30,40.0,BC,0.774385260289911
81,30,40.0,BF,0.6341543634360612
81,30,40.0,CS,0.7545096393975198
81,10,10.0,BF_Small,0.01194816870135309
81,30,10.0,BF_Small,0.009378390507442562
81,10,20.0,BF_Small,0.018300509449582184
81,30,20.0,BF_Small,0.014458061246155902
81,10,30.0,BF_Small,0.023012156869316437
81,30,30.0,BF_Small,0.01755339276177759
81,10,40.0,BF_Small,0.027799086291943335
81,30,40.0,BF_Small,0.019313265562066008
