id,coverage,k-length,metric,score
285,10,10.0,BC,0.3362512636760607
285,10,10.0,BF,0.22112509572404854
285,10,10.0,CS,0.24751442804626875
285,30,10.0,BC,0.2978862308982958
285,30,10.0,BF,0.18130711248305947
285,30,10.0,CS,0.20484127761775434
285,10,20.0,BC,0.5150092765512484
285,10,20.0,BF,0.4408057486585387
285,10,20.0,CS,0.5134965739104769
285,30,20.0,BC,0.48758959844540123
285,30,20.0,BF,0.37312724558341426
285,30,20.0,CS,0.4439617193342548
285,10,30.0,BC,0.5777738226195794
285,10,30.0,BF,0.5272887969931719
285,10,30.0,CS,0.6093035021677126
285,30,30.0,BC,0.5652641008654595
285,30,30.0,BF,0.4431250194804271
285,30,30.0,CS,0.5271429461311669
285,10,40.0,BC,0.6108378805682102
285,10,40.0,BF,0.5994654030095283
285,10,40.0,CS,0.6846112911579245
285,30,40.0,BC,0.6176743648255552
285,30,40.0,BF,0.4900076195216789
285,30,40.0,CS,0.5829698378036616
285,10,10.0,BF_Small,0.009944328732466194
285,30,10.0,BF_Small,0.007582491512376308
285,10,20.0,BF_Small,0.015004099435880757
285,30,20.0,BF_Small,0.011416133928038313
285,10,30.0,BF_Small,0.01894855517479384
285,30,30.0,BF_Small,0.013515583005976013
285,10,40.0,BF_Small,0.023379941245859313
285,30,40.0,BF_Small,0.014887503437867395
