id,coverage,k-length,metric,score
171,10,10.0,BC,0.40464346071969437
171,10,10.0,BF,0.2838649039792203
171,10,10.0,CS,0.31972389794762063
171,30,10.0,BC,0.36968361536414024
171,30,10.0,BF,0.2439640293499948
171,30,10.0,CS,0.27736827132602815
171,10,20.0,BC,0.6300779456996494
171,10,20.0,BF,0.539509668130161
171,10,20.0,CS,0.6291252631687115
171,30,20.0,BC,0.6073844762943982
171,30,20.0,BF,0.4830052105634786
171,30,20.0,CS,0.575327779370956
171,10,30.0,BC,0.7110414262089857
171,10,30.0,BF,0.6330354363037453
171,10,30.0,CS,0.7326519838352947
171,30,30.0,BC,0.7009565390469947
171,30,30.0,BF,0.5671421580342644
171,30,30.0,CS,0.6757871919532532
171,10,40.0,BC,0.7546311483759002
171,10,40.0,BF,0.7016027768996544
171,10,40.0,CS,0.8010906368604876
171,30,40.0,BC,0.7575322322387421
171,30,40.0,BF,0.6189677202543534
171,30,40.0,CS,0.7363277488353631
171,10,10.0,BF_Small,0.01239368652297401
171,30,10.0,BF_Small,0.009951009687716275
171,10,20.0,BF_Small,0.018425904219304845
171,30,20.0,BF_Small,0.014771126032369993
171,10,30.0,BF_Small,0.022492136374276175
171,30,30.0,BF_Small,0.0170616539939712
171,10,40.0,BF_Small,0.02729196773909059
171,30,40.0,BF_Small,0.018852597865672602
