id,coverage,k-length,metric,score
178,10,10.0,BC,0.181029985487566
178,10,10.0,BF,0.0674963163518409
178,10,10.0,CS,0.06997400368793681
178,30,10.0,BC,0.11442914724538197
178,30,10.0,BF,0.028804446324831662
178,30,10.0,CS,0.02994842106474614
178,10,20.0,BC,0.24350565165142532
178,10,20.0,BF,0.12281581389032924
178,10,20.0,CS,0.13001762844959494
178,30,20.0,BC,0.1671773460791211
178,30,20.0,BF,0.05818789339102355
178,30,20.0,CS,0.061875877667067855
178,10,30.0,BC,0.2765432451594428
178,10,30.0,BF,0.14540884694429207
178,10,30.0,CS,0.15413354899696224
178,30,30.0,BC,0.19801877217049102
178,30,30.0,BF,0.07357537079019953
178,30,30.0,CS,0.07836369340455765
178,10,40.0,BC,0.3092843321282907
178,10,40.0,BF,0.1696995883332349
178,10,40.0,CS,0.18024584093824947
178,30,40.0,BC,0.2279867076243838
178,30,40.0,BF,0.08953301459550317
178,30,40.0,CS,0.09569055019524925
