id,coverage,k-length,metric,score
291,10,10.0,BC,0.33909105320858995
291,10,10.0,BF,0.21207501595143058
291,10,10.0,CS,0.22097481730754095
291,30,10.0,BC,0.2888900200785293
291,30,10.0,BF,0.17555063117581834
291,30,10.0,CS,0.18333073202309152
291,10,20.0,BC,0.5422911589706226
291,10,20.0,BF,0.4472628461957281
291,10,20.0,CS,0.47398658674537064
291,30,20.0,BC,0.49483134023381226
291,30,20.0,BF,0.4049605423669649
291,30,20.0,CS,0.4310222635298234
291,10,30.0,BC,0.6486377849831872
291,10,30.0,BF,0.5550402668606578
291,10,30.0,CS,0.5893246215060096
291,30,30.0,BC,0.6094480837151586
291,30,30.0,BF,0.51662729039303
291,30,30.0,CS,0.5513105446923092
291,10,40.0,BC,0.7249741224817701
291,10,40.0,BF,0.6343379596277182
291,10,40.0,CS,0.6736695294647365
291,30,40.0,BC,0.6919667149885331
291,30,40.0,BF,0.5983717133323911
291,30,40.0,CS,0.6392700001063406
