id,coverage,k-length,metric,score
88,10,10.0,BC,0.19011271608940525
88,10,10.0,BF,0.07495125916186302
88,10,10.0,CS,0.07774444248719752
88,30,10.0,BC,0.12526700062564133
88,30,10.0,BF,0.03662991073347653
88,30,10.0,CS,0.03809644710961253
88,10,20.0,BC,0.26374102895856366
88,10,20.0,BF,0.14469317091121509
88,10,20.0,CS,0.15318225562361343
88,30,20.0,BC,0.1891173259387666
88,30,20.0,BF,0.08114622206317852
88,30,20.0,CS,0.08631166470903806
88,10,30.0,BC,0.30535910999334887
88,10,30.0,BF,0.17723559410067194
88,10,30.0,CS,0.18792442718131366
88,30,30.0,BC,0.22935151698505948
88,30,30.0,BF,0.10736234615782338
88,30,30.0,CS,0.11443586353796016
88,10,40.0,BC,0.34549103556420707
88,10,40.0,BF,0.21068680688198416
88,10,40.0,CS,0.2237611391146763
88,30,40.0,BC,0.267632503192848
88,30,40.0,BF,0.1334523764374236
88,30,40.0,CS,0.14252098012719022
