id,coverage,k-length,metric,score
250,10,10.0,BC,0.3391548749245591
250,10,10.0,BF,0.20816872527960134
250,10,10.0,CS,0.21649007107019969
250,30,10.0,BC,0.28898499906496605
250,30,10.0,BF,0.17298201466255522
250,30,10.0,CS,0.18032040382559203
250,10,20.0,BC,0.5439034341188491
250,10,20.0,BF,0.44853959501633694
250,10,20.0,CS,0.47510897255104695
250,30,20.0,BC,0.49594665772005037
250,30,20.0,BF,0.40544921837213793
250,30,20.0,CS,0.4314606586697626
250,10,30.0,BC,0.6439054243801501
250,10,30.0,BF,0.5501010860348925
250,10,30.0,CS,0.5837820821658719
250,30,30.0,BC,0.603856106584636
250,30,30.0,BF,0.5104977271004559
250,30,30.0,CS,0.5446964113739874
250,10,40.0,BC,0.7141361736806326
250,10,40.0,BF,0.6226893099818118
250,10,40.0,CS,0.6612784957979231
250,30,40.0,BC,0.6795272460655873
250,30,40.0,BF,0.5846434838712886
250,30,40.0,CS,0.6247689767792262
