id,coverage,k-length,metric,score
1676,10,10.0,BC,0.18070614407012991
1676,10,10.0,BF,0.08828484854028776
1676,10,10.0,CS,0.09798927532666336
1676,30,10.0,BC,0.12664224890038855
1676,30,10.0,BF,0.04317908998041812
1676,30,10.0,CS,0.048342459664536055
1676,10,20.0,BC,0.2329853620118095
1676,10,20.0,BF,0.19315158679750147
1676,10,20.0,CS,0.22417022836286332
1676,30,20.0,BC,0.18737813264665834
1676,30,20.0,BF,0.09932029539957504
1676,30,20.0,CS,0.11771802935881295
1676,10,30.0,BC,0.25371638046558836
1676,10,30.0,BF,0.26421727530270644
1676,10,30.0,CS,0.3052757451003695
1676,30,30.0,BC,0.22891179446753027
1676,30,30.0,BF,0.13618940903790344
1676,30,30.0,CS,0.16198204297568275
1676,10,40.0,BC,0.2583518523716011
1676,10,40.0,BF,0.3467242756497834
1676,10,40.0,CS,0.396452506050569
1676,30,40.0,BC,0.26842054386372155
1676,30,40.0,BF,0.17085203997782844
1676,30,40.0,CS,0.20358867763486674
