id,coverage,k-length,metric,score
203,10,10.0,BC,0.18238268505458358
203,10,10.0,BF,0.08961630538699702
203,10,10.0,CS,0.09974732208469754
203,30,10.0,BC,0.12942043463375846
203,30,10.0,BF,0.045933413758688875
203,30,10.0,CS,0.05161646822253694
203,10,20.0,BC,0.23746821457504655
203,10,20.0,BF,0.19881758816755354
203,10,20.0,CS,0.23148620096923167
203,30,20.0,BC,0.19219377671654783
203,30,20.0,BF,0.10447223757852575
203,30,20.0,CS,0.12413743592852672
203,10,30.0,BC,0.2584533557619958
203,10,30.0,BF,0.2682090728945281
203,10,30.0,CS,0.3103109850071136
203,30,30.0,BC,0.23379519111709118
203,30,30.0,BF,0.14052923038674983
203,30,30.0,CS,0.16713075299506847
203,10,40.0,BC,0.2636249349055138
203,10,40.0,BF,0.3510881926230468
203,10,40.0,CS,0.4008519465364798
203,30,40.0,BC,0.27320736376761806
203,30,40.0,BF,0.17491086200797237
203,30,40.0,CS,0.20788165895273852
203,10,10.0,BF_Small,0.004286527731813577
203,30,10.0,BF_Small,0.0020302951004040103
203,10,20.0,BF_Small,0.006908890174108851
203,30,20.0,BF_Small,0.0032285917421001806
203,10,30.0,BF_Small,0.009636347953744037
203,30,30.0,BF_Small,0.004237910414156243
203,10,40.0,BF_Small,0.013731244871542918
203,30,40.0,BF_Small,0.00536069731887198
