id,coverage,k-length,metric,score
203,10,10.0,BC,0.20437357378469861
203,10,10.0,BF,0.08639171474324835
203,10,10.0,CS,0.08959032546053362
203,30,10.0,BC,0.1420922934534807
203,30,10.0,BF,0.0496693280604314
203,30,10.0,CS,0.0516474278958073
203,10,20.0,BC,0.2947299842143168
203,10,20.0,BF,0.17839134641958998
203,10,20.0,CS,0.18891310263089053
203,30,20.0,BC,0.2238868371687937
203,30,20.0,BF,0.11786366917402166
203,30,20.0,CS,0.12538237937369381
203,10,30.0,BC,0.34796299952887694
203,10,30.0,BF,0.22412541878229536
203,10,30.0,CS,0.23775038224871994
203,30,30.0,BC,0.27707679958183995
203,30,30.0,BF,0.15854014075034584
203,30,30.0,CS,0.16911056399999833
203,10,40.0,BC,0.39725228391628553
203,10,40.0,BF,0.268178061368734
203,10,40.0,CS,0.28502714327525375
203,30,40.0,BC,0.3259892464535355
203,30,40.0,BF,0.19714179601628348
203,30,40.0,CS,0.21068725641878588
