id,coverage,k-length,metric,score
230,10,10.0,BC,0.3084340863172613
230,10,10.0,BF,0.1815878748412978
230,10,10.0,CS,0.1888604951008438
230,30,10.0,BC,0.25599489846536705
230,30,10.0,BF,0.1464671460440961
230,30,10.0,CS,0.15276135580734948
230,10,20.0,BC,0.4860282048705323
230,10,20.0,BF,0.38596899530563755
230,10,20.0,CS,0.4090687369142564
230,30,20.0,BC,0.4335122045941781
230,30,20.0,BF,0.3391405628130975
230,30,20.0,CS,0.36117315383819554
230,10,30.0,BC,0.5701824504397148
230,10,30.0,BF,0.4692531102297208
230,10,30.0,CS,0.49799678750541754
230,30,30.0,BC,0.5228776758551035
230,30,30.0,BF,0.4233611469643929
230,30,30.0,CS,0.4516454629518689
230,10,40.0,BC,0.628718831108639
230,10,40.0,BF,0.527462739018422
230,10,40.0,CS,0.5600887162738871
230,30,40.0,BC,0.5845265851803788
230,30,40.0,BF,0.48080018030129007
230,30,40.0,CS,0.5136953993512173
