id,coverage,k-length,metric,score
136,10,10.0,BC,0.32731230758711577
136,10,10.0,BF,0.21683791462918645
136,10,10.0,CS,0.24395054163792856
136,30,10.0,BC,0.28685344490972836
136,30,10.0,BF,0.17291989882358585
136,30,10.0,CS,0.19636752899977974
136,10,20.0,BC,0.5050938644742816
136,10,20.0,BF,0.43352647770960295
136,10,20.0,CS,0.5053561114133226
136,30,20.0,BC,0.47565091483264355
136,30,20.0,BF,0.3629506250579141
136,30,20.0,CS,0.4321870530684599
136,10,30.0,BC,0.5847187411299953
136,10,30.0,BF,0.5334147805722029
136,10,30.0,CS,0.6165793470721164
136,30,30.0,BC,0.5704127919132264
136,30,30.0,BF,0.44839021131968654
136,30,30.0,CS,0.5337215259167112
136,10,40.0,BC,0.6330472452287381
136,10,40.0,BF,0.6155257697591235
136,10,40.0,CS,0.7030680460566543
136,30,40.0,BC,0.6372276875468244
136,30,40.0,BF,0.5086711184124053
136,30,40.0,CS,0.6051160481909981
136,10,10.0,BF_Small,0.009458617151836305
136,30,10.0,BF_Small,0.007035834060430093
136,10,20.0,BF_Small,0.01470968911862382
136,30,20.0,BF_Small,0.011014042676065107
136,10,30.0,BF_Small,0.019169771183905386
136,30,30.0,BF_Small,0.0136452863230124
136,10,40.0,BF_Small,0.02390082615244802
136,30,40.0,BF_Small,0.015590509323368567
