id,coverage,k-length,metric,score
1783,10,10.0,BC,0.17029513086142958
1783,10,10.0,BF,0.07823170579275833
1783,10,10.0,CS,0.0862968430369855
1783,30,10.0,BC,0.11685738574834602
1783,30,10.0,BF,0.035561563583339256
1783,30,10.0,CS,0.03956885124500219
1783,10,20.0,BC,0.21332825295215588
1783,10,20.0,BF,0.17280200584837557
1783,10,20.0,CS,0.1998141083177679
1783,30,20.0,BC,0.1676826782117539
1783,30,20.0,BF,0.07998729589206612
1783,30,20.0,CS,0.09438246632977697
1783,10,30.0,BC,0.22560030013620305
1783,10,30.0,BF,0.2386060198422722
1783,10,30.0,CS,0.274993752052437
1783,30,30.0,BC,0.2010824519421883
1783,30,30.0,BF,0.10885655672540068
1783,30,30.0,CS,0.12896802382385422
1783,10,40.0,BC,0.22266032036245778
1783,10,40.0,BF,0.3183338788618094
1783,10,40.0,CS,0.3626504698089757
1783,30,40.0,BC,0.23377953189073003
1783,30,40.0,BF,0.13720645333381287
1783,30,40.0,CS,0.16258019404970006
