id,coverage,k-length,metric,score
288,10,10.0,BC,0.16614366737034575
288,10,10.0,BF,0.07895714562409911
288,10,10.0,CS,0.08791080354635258
288,30,10.0,BC,0.10925442632458925
288,30,10.0,BF,0.032177778783213616
288,30,10.0,CS,0.036186593126459596
288,10,20.0,BC,0.19944636207281188
288,10,20.0,BF,0.16872573247035705
288,10,20.0,CS,0.1962508193779473
288,30,20.0,BC,0.15089868190159922
288,30,20.0,BF,0.0676986208829778
288,30,20.0,CS,0.08042271157477321
288,10,30.0,BC,0.20412210919021564
288,10,30.0,BF,0.2274666746060257
288,10,30.0,CS,0.26253939437343293
288,30,30.0,BC,0.1768156128390285
288,30,30.0,BF,0.08942345990625576
288,30,30.0,CS,0.10621297564593243
288,10,40.0,BC,0.1933956306215306
288,10,40.0,BF,0.3032801728297452
288,10,40.0,CS,0.3454813648349534
288,30,40.0,BC,0.20290220614026566
288,30,40.0,BF,0.11146418089870849
288,30,40.0,CS,0.1322227898108786
288,10,10.0,BF_Small,0.0037433914342568796
288,30,10.0,BF_Small,0.0013900496937062092
288,10,20.0,BF_Small,0.005759573138638041
288,30,20.0,BF_Small,0.002089434125664037
288,10,30.0,BF_Small,0.008211035396599198
288,30,30.0,BF_Small,0.00272175725862363
288,10,40.0,BF_Small,0.011770016534659939
288,30,40.0,BF_Small,0.0034348256032370166
