id,coverage,k-length,metric,score
156,10,10.0,BC,0.38145171747529655
156,10,10.0,BF,0.2633431191878313
156,10,10.0,CS,0.2964387748379609
156,30,10.0,BC,0.345501985324023
156,30,10.0,BF,0.22194670703738872
156,30,10.0,CS,0.25204420036311936
156,10,20.0,BC,0.5994267442026443
156,10,20.0,BF,0.5142715740141023
156,10,20.0,CS,0.6001958336836866
156,30,20.0,BC,0.5753537667898811
156,30,20.0,BF,0.4538769207860979
156,30,20.0,CS,0.5407445605114538
156,10,30.0,BC,0.693296771725169
156,10,30.0,BF,0.6209757190703291
156,10,30.0,CS,0.7182504185171817
156,30,30.0,BC,0.6830371927616201
156,30,30.0,BF,0.5517282773690119
156,30,30.0,CS,0.6567153712827156
156,10,40.0,BC,0.7524372362737086
156,10,40.0,BF,0.7008161474418416
156,10,40.0,CS,0.8007897074522697
156,30,40.0,BC,0.7556750714122162
156,30,40.0,BF,0.6175577040896248
156,30,40.0,CS,0.7349201150074284
156,10,10.0,BF_Small,0.011281242819667796
156,30,10.0,BF_Small,0.008916829391024662
156,10,20.0,BF_Small,0.01759818491237401
156,30,20.0,BF_Small,0.013905305943257637
156,10,30.0,BF_Small,0.022148774579184537
156,30,30.0,BF_Small,0.01674404926934335
156,10,40.0,BF_Small,0.02737420004155381
156,30,40.0,BF_Small,0.019063074035607967
