id,coverage,k-length,metric,score
275,10,10.0,BC,0.287515248384759
275,10,10.0,BF,0.16131411709371032
275,10,10.0,CS,0.16765360083469363
275,30,10.0,BC,0.23241648615555852
275,30,10.0,BF,0.12442116611323838
275,30,10.0,CS,0.12965510103496652
275,10,20.0,BC,0.4498016583341709
275,10,20.0,BF,0.34728480415931173
275,10,20.0,CS,0.36786579936562613
275,30,20.0,BC,0.3931949015453499
275,30,20.0,BF,0.29711447567052307
275,30,20.0,CS,0.3161125274533997
275,10,30.0,BC,0.537241892759487
275,10,30.0,BF,0.43384243828382796
275,10,30.0,CS,0.4602058468017873
275,30,30.0,BC,0.48601721369274176
275,30,30.0,BF,0.38405586165985306
275,30,30.0,CS,0.40953668855114317
275,10,40.0,BC,0.6043436573044124
275,10,40.0,BF,0.5009757928197995
275,10,40.0,CS,0.5320531934389698
275,30,40.0,BC,0.5571031105377718
275,30,40.0,BF,0.4505956826922183
275,30,40.0,CS,0.4815877785745276
