id,coverage,k-length,metric,score
1542,10,10.0,BC,0.15056914795525217
1542,10,10.0,BF,0.06358138196974097
1542,10,10.0,CS,0.06984486980275834
1542,30,10.0,BC,0.09374082618564251
1542,30,10.0,BF,0.020993620376976573
1542,30,10.0,CS,0.02327010784323255
1542,10,20.0,BC,0.16953607422705838
1542,10,20.0,BF,0.13360822749992562
1542,10,20.0,CS,0.15399747959900234
1542,30,20.0,BC,0.11983120761119434
1542,30,20.0,BF,0.03857188348307253
1542,30,20.0,CS,0.04529099540368513
1542,10,30.0,BC,0.16113865708979652
1542,10,30.0,BF,0.18278253252492507
1542,10,30.0,CS,0.2100799152780538
1542,30,30.0,BC,0.1318672330088185
1542,30,30.0,BF,0.047357326133582324
1542,30,30.0,CS,0.055871556560979266
1542,10,40.0,BC,0.1355477719156256
1542,10,40.0,BF,0.25050813600395044
1542,10,40.0,CS,0.28515216329074256
1542,30,40.0,BC,0.14438553989378888
1542,30,40.0,BF,0.05647236602879114
1542,30,40.0,CS,0.0668178580192751
