id,coverage,k-length,metric,score
247,10,10.0,BC,0.1775098095534031
247,10,10.0,BF,0.06444245695499201
247,10,10.0,CS,0.0667989306066847
247,30,10.0,BC,0.10917970565750544
247,30,10.0,BF,0.025167116706915467
247,30,10.0,CS,0.02615172750499893
247,10,20.0,BC,0.235760565311694
247,10,20.0,BF,0.11460477403176725
247,10,20.0,CS,0.12125524178088945
247,30,20.0,BC,0.15711535133264107
247,30,20.0,BF,0.04809843418585592
247,30,20.0,CS,0.0511215865153019
247,10,30.0,BC,0.2650378284003991
247,10,30.0,BF,0.13302696056126026
247,10,30.0,CS,0.14088346324571369
247,30,30.0,BC,0.18385516741799993
247,30,30.0,BF,0.05891802345685623
247,30,30.0,CS,0.06270172260513913
247,10,40.0,BC,0.2942797488464549
247,10,40.0,BF,0.1531730466588845
247,10,40.0,CS,0.16267590407403576
247,30,40.0,BC,0.21002996299042834
247,30,40.0,BF,0.07049271765930337
247,30,40.0,CS,0.07534178156264348
