id,coverage,k-length,metric,score
272,10,10.0,BC,0.15601784323651116
272,10,10.0,BF,0.07019440359073725
272,10,10.0,CS,0.0780195507032324
272,30,10.0,BC,0.09641478827826366
272,30,10.0,BF,0.02341357453507368
272,30,10.0,CS,0.02629795633368213
272,10,20.0,BC,0.1767337360941984
272,10,20.0,BF,0.14685665875519782
272,10,20.0,CS,0.17068113360404286
272,30,20.0,BC,0.12417946542757423
272,30,20.0,BF,0.0435189340425657
272,30,20.0,CS,0.05162994820852958
272,10,30.0,BC,0.16899625522643458
272,10,30.0,BF,0.19667382156296853
272,10,30.0,CS,0.22691870761087318
272,30,30.0,BC,0.13767743911125258
272,30,30.0,BF,0.05355264489755182
272,30,30.0,CS,0.06357146659889931
272,10,40.0,BC,0.1453949310293572
272,10,40.0,BF,0.2651248266054345
272,10,40.0,CS,0.3020015427661654
272,30,40.0,BC,0.15198739987867893
272,30,40.0,BF,0.06437865681791623
272,30,40.0,CS,0.07633934737862504
272,10,10.0,BF_Small,0.003429919708704563
272,30,10.0,BF_Small,0.0010477427017712149
272,10,20.0,BF_Small,0.005068077615863458
272,30,20.0,BF_Small,0.0013616791562476676
272,10,30.0,BF_Small,0.007170318068824375
272,30,30.0,BF_Small,0.0016529456402313663
272,10,40.0,BF_Small,0.010413729547897814
272,30,40.0,BF_Small,0.0019946733410364384
