id,coverage,k-length,metric,score
1540,10,10.0,BC,0.2964707344140196
1540,10,10.0,BF,0.18923057570587812
1540,10,10.0,CS,0.2127678265447437
1540,30,10.0,BC,0.2539332475376492
1540,30,10.0,BF,0.1439014864866707
1540,30,10.0,CS,0.16332932619949608
1540,10,20.0,BC,0.45493953271530396
1540,10,20.0,BF,0.3878285149610618
1540,10,20.0,CS,0.45229635569805315
1540,30,20.0,BC,0.4233853599452386
1540,30,20.0,BF,0.3150896408991365
1540,30,20.0,CS,0.37504266216873794
1540,10,30.0,BC,0.5362221695642453
1540,10,30.0,BF,0.49300611272543543
1540,10,30.0,CS,0.570412295588202
1540,30,30.0,BC,0.5214361601372103
1540,30,30.0,BF,0.4038783178754294
1540,30,30.0,CS,0.4806129372051445
1540,10,40.0,BC,0.5881418169794641
1540,10,40.0,BF,0.583427158677043
1540,10,40.0,CS,0.6663434672056153
1540,30,40.0,BC,0.5941053379177854
1540,30,40.0,BF,0.4692717524688776
1540,30,40.0,CS,0.5582300049520154
