id,coverage,k-length,metric,score
111,10,10.0,BC,0.32486001401601333
111,10,10.0,BF,0.2006355330835342
111,10,10.0,CS,0.20896972769690442
111,30,10.0,BC,0.27210331273043775
111,30,10.0,BF,0.16245732235720825
111,30,10.0,CS,0.1696075371703381
111,10,20.0,BC,0.5100881559223528
111,10,20.0,BF,0.41300683747948913
111,10,20.0,CS,0.4374937816852191
111,30,20.0,BC,0.4590189585217566
111,30,20.0,BF,0.3668349513238685
111,30,20.0,CS,0.3904479249811226
111,10,30.0,BC,0.6067158112552191
111,10,30.0,BF,0.5100733379298543
111,10,30.0,CS,0.5410176283247098
111,30,30.0,BC,0.5622744364230376
111,30,30.0,BF,0.4660702292392326
111,30,30.0,CS,0.4970052348156796
111,10,40.0,BC,0.6765015397767065
111,10,40.0,BF,0.5807361081340227
111,10,40.0,CS,0.6169208888803769
111,30,40.0,BC,0.6368934554340213
111,30,40.0,BF,0.5376981818616202
111,30,40.0,CS,0.5747724725262786
