id,coverage,k-length,metric,score
263,10,10.0,BC,0.22810962011307842
263,10,10.0,BF,0.1055871792132135
263,10,10.0,CS,0.10949534355858247
263,30,10.0,BC,0.1664292982611583
263,30,10.0,BF,0.06820040197819731
263,30,10.0,CS,0.07095991662255999
263,10,20.0,BC,0.33959819783606343
263,10,20.0,BF,0.2267545837289206
263,10,20.0,CS,0.2400898812233482
263,30,20.0,BC,0.27202967282740986
263,30,20.0,BF,0.16785096029892968
263,30,20.0,CS,0.1785240993541094
263,10,30.0,BC,0.40595020761741124
263,10,30.0,BF,0.28862981633138113
263,10,30.0,CS,0.30562038387324686
263,30,30.0,BC,0.34103264258397087
263,30,30.0,BF,0.22694197916590203
263,30,30.0,CS,0.24157490037050244
263,10,40.0,BC,0.4641598947390105
263,10,40.0,BF,0.34363659617364206
263,10,40.0,CS,0.3650366187019433
263,30,40.0,BC,0.40134861351432993
263,30,40.0,BF,0.2788468850121417
263,30,40.0,CS,0.2980582670768647
