id,coverage,k-length,metric,score
64,10,10.0,BC,0.17864565995337528
64,10,10.0,BF,0.08960960879784964
64,10,10.0,CS,0.10015702266762895
64,30,10.0,BC,0.12527810797406183
64,30,10.0,BF,0.043569822902499625
64,30,10.0,CS,0.049125700234563044
64,10,20.0,BC,0.2284065812275979
64,10,20.0,BF,0.19287676665279843
64,10,20.0,CS,0.2249221268180948
64,30,20.0,BC,0.18363665376168892
64,30,20.0,BF,0.0972727014286783
64,30,20.0,CS,0.11591622614851366
64,10,30.0,BC,0.24678868784657193
64,10,30.0,BF,0.26048066218269156
64,10,30.0,CS,0.301204093940443
64,30,30.0,BC,0.222668309258874
64,30,30.0,BF,0.13135539531566157
64,30,30.0,CS,0.15619747953014979
64,10,40.0,BC,0.2488485206548004
64,10,40.0,BF,0.34301702005461493
64,10,40.0,CS,0.39174904829780915
64,30,40.0,BC,0.2602259801040257
64,30,40.0,BF,0.163847066207446
64,30,40.0,CS,0.1947339034028744
64,10,10.0,BF_Small,0.004156690330728543
64,30,10.0,BF_Small,0.0018882438463071077
64,10,20.0,BF_Small,0.006626817676398798
64,30,20.0,BF_Small,0.002974276048243681
64,10,30.0,BF_Small,0.009285839395710753
64,30,30.0,BF_Small,0.003976616721239255
64,10,40.0,BF_Small,0.013415336128215485
64,30,40.0,BF_Small,0.005035973197779918
