id,coverage,k-length,metric,score
192,10,10.0,BC,0.17661500758453375
192,10,10.0,BF,0.06376079867533539
192,10,10.0,CS,0.06609779587798391
192,30,10.0,BC,0.11122976385960717
192,30,10.0,BF,0.026357183643400114
192,30,10.0,CS,0.027397047475322837
192,10,20.0,BC,0.23688477184035106
192,10,20.0,BF,0.11574616528471424
192,10,20.0,CS,0.12247198800343521
192,30,20.0,BC,0.16095167536205182
192,30,20.0,BF,0.05170758181988988
192,30,20.0,CS,0.05493314331227251
192,10,30.0,BC,0.2679725605531538
192,10,30.0,BF,0.13585006696038304
192,10,30.0,CS,0.14398040024050257
192,30,30.0,BC,0.18911930226077425
192,30,30.0,BF,0.06409582139453487
192,30,30.0,CS,0.06825953364362272
192,10,40.0,BC,0.298959846073827
192,10,40.0,BF,0.1580545541113356
192,10,40.0,CS,0.16789341637351923
192,30,40.0,BC,0.21657526924635054
192,30,40.0,BF,0.07720119590988968
192,30,40.0,CS,0.08250354324100792
