id,coverage,k-length,metric,score
1658,10,10.0,BC,0.2142930792331514
1658,10,10.0,BF,0.11175749367699497
1658,10,10.0,CS,0.12401455429060039
1658,30,10.0,BC,0.16264779261367301
1658,30,10.0,BF,0.06791583562191565
1658,30,10.0,CS,0.07603375616658158
1658,10,20.0,BC,0.30596663231697246
1658,10,20.0,BF,0.2537115597595539
1658,10,20.0,CS,0.29440084594959565
1658,30,20.0,BC,0.2621823440219356
1658,30,20.0,BF,0.16541306955769833
1658,30,20.0,CS,0.19603908602423784
1658,10,30.0,BC,0.35545707117988307
1658,10,30.0,BF,0.34656469446013605
1658,10,30.0,CS,0.3998936029925156
1658,30,30.0,BC,0.3314514171955431
1658,30,30.0,BF,0.22839659067500162
1658,30,30.0,CS,0.2715385733860405
1658,10,40.0,BC,0.3876772371877744
1658,10,40.0,BF,0.44184912033960166
1658,10,40.0,CS,0.5040199067910016
1658,30,40.0,BC,0.39292901622706206
1658,30,40.0,BF,0.283821841822936
1658,30,40.0,CS,0.3373286010428323
