id,coverage,k-length,metric,score
128,10,10.0,BC,0.22686980740247262
128,10,10.0,BF,0.10465682416789153
128,10,10.0,CS,0.10857851110119476
128,30,10.0,BC,0.16460779042748647
128,30,10.0,BF,0.06679457409096057
128,30,10.0,CS,0.06946361726100762
128,10,20.0,BC,0.33877431707031114
128,10,20.0,BF,0.22547477379892053
128,10,20.0,CS,0.2387148137382742
128,30,20.0,BC,0.26980025039359534
128,30,20.0,BF,0.16593726669777012
128,30,20.0,CS,0.1765010280022164
128,10,30.0,BC,0.40580809130547235
128,10,30.0,BF,0.28743826565668673
128,10,30.0,CS,0.30469394677703066
128,30,30.0,BC,0.33912488337397917
128,30,30.0,BF,0.22513551413383534
128,30,30.0,CS,0.23992656423830327
128,10,40.0,BC,0.46587157670044904
128,10,40.0,BF,0.3443730281967886
128,10,40.0,CS,0.36586345149594135
128,30,40.0,BC,0.4009584230248974
128,30,40.0,BF,0.2790030680663092
128,30,40.0,CS,0.2982501536586893
