id,coverage,k-length,metric,score
49,10,10.0,BC,0.24343544794533425
49,10,10.0,BF,0.13646674008499918
49,10,10.0,CS,0.14231184125150229
49,30,10.0,BC,0.25354342215709097
49,30,10.0,BF,0.1410727259716001
49,30,10.0,CS,0.14702125850268152
49,10,20.0,BC,0.4239943099756184
49,10,20.0,BF,0.33262589019826466
49,10,20.0,CS,0.35444141773370974
49,30,20.0,BC,0.4343902919444166
49,30,20.0,BF,0.3401471722378445
49,30,20.0,CS,0.36220289636613484
49,10,30.0,BC,0.5306858729539141
49,10,30.0,BF,0.4344979480326035
49,10,30.0,CS,0.4638068806527198
49,30,30.0,BC,0.5400463444093414
49,30,30.0,BF,0.44214441064163706
49,30,30.0,CS,0.47164124797581664
49,10,40.0,BC,0.6107572004123729
49,10,40.0,BF,0.5113982309114158
49,10,40.0,CS,0.5468189412616866
49,30,40.0,BC,0.619347714882105
49,30,40.0,BF,0.5191756617160022
49,30,40.0,CS,0.5547632003158478
