id,coverage,k-length,metric,score
90,10,10.0,BC,0.33684700445970356
90,10,10.0,BF,0.2041895008285826
90,10,10.0,CS,0.21217224945147192
90,30,10.0,BC,0.289806743963366
90,30,10.0,BF,0.17256277540130652
90,30,10.0,CS,0.17972828029308158
90,10,20.0,BC,0.5453573290372827
90,10,20.0,BF,0.4501480266556459
90,10,20.0,CS,0.4771346633740643
90,30,20.0,BC,0.5001246297831597
90,30,20.0,BF,0.41017451064219157
90,30,20.0,CS,0.43664898889141607
90,10,30.0,BC,0.6531751145475373
90,10,30.0,BF,0.5607060726411426
90,10,30.0,CS,0.5946937196635147
90,30,30.0,BC,0.6163634871257191
90,30,30.0,BF,0.5247089523452146
90,30,30.0,CS,0.5594785772079969
90,10,40.0,BC,0.7303408751493431
90,10,40.0,BF,0.6403838416862383
90,10,40.0,CS,0.6801614849361017
90,30,40.0,BC,0.6995995421867919
90,30,40.0,BF,0.6070295493725214
90,30,40.0,CS,0.6486474430355497
