id,coverage,k-length,metric,score
167,10,10.0,BC,0.17435560524932547
167,10,10.0,BF,0.06252325932929735
167,10,10.0,CS,0.06480613734221713
167,30,10.0,BC,0.10719347192715555
167,30,10.0,BF,0.023704465264319206
167,30,10.0,CS,0.024640971732255865
167,10,20.0,BC,0.23114343617056915
167,10,20.0,BF,0.11016554484224525
167,10,20.0,CS,0.1165552873237985
167,30,20.0,BC,0.15360867207650825
167,30,20.0,BF,0.04424952581139772
167,30,20.0,CS,0.047025684634136124
167,10,30.0,BC,0.2593805426227691
167,10,30.0,BF,0.12728050540067884
167,10,30.0,CS,0.1348237057299317
167,30,30.0,BC,0.17892802596410845
167,30,30.0,BF,0.05334803403146128
167,30,30.0,CS,0.05681251683914285
167,10,40.0,BC,0.2876427447678491
167,10,40.0,BF,0.14629337741656667
167,10,40.0,CS,0.15536125410404322
167,30,40.0,BC,0.20381289996429502
167,30,40.0,BF,0.06331249998325904
167,30,40.0,CS,0.0676476862543831
