id,coverage,k-length,metric,score
213,10,10.0,BC,0.18626522781693006
213,10,10.0,BF,0.0723546630254902
213,10,10.0,CS,0.07508221584268987
213,30,10.0,BC,0.11957571736782896
213,30,10.0,BF,0.03257226365420745
213,30,10.0,CS,0.03388710255592792
213,10,20.0,BC,0.253975390873614
213,10,20.0,BF,0.13492248849476818
213,10,20.0,CS,0.14289187134585674
213,30,20.0,BC,0.17773808676403263
213,30,20.0,BF,0.06919277672472636
213,30,20.0,CS,0.07361048973563232
213,10,30.0,BC,0.29117317116542873
213,10,30.0,BF,0.16270660077145757
213,10,30.0,CS,0.17236473641546676
213,30,30.0,BC,0.21312068714665777
213,30,30.0,BF,0.08985775196165599
213,30,30.0,CS,0.09571239104621007
213,10,40.0,BC,0.32752389486260447
213,10,40.0,BF,0.19136632824633723
213,10,40.0,CS,0.20331630297357717
213,30,40.0,BC,0.24718341667353302
213,30,40.0,BF,0.11069000030342983
213,30,40.0,CS,0.11835857624732292
