id,coverage,k-length,metric,score
1628,10,10.0,BC,0.22495523428164108
1628,10,10.0,BF,0.12108019860210624
1628,10,10.0,CS,0.13435874866509007
1628,30,10.0,BC,0.1771071309471583
1628,30,10.0,BF,0.07754958508737154
1628,30,10.0,CS,0.08680494550562005
1628,10,20.0,BC,0.32967521675270484
1628,10,20.0,BF,0.2767215954195633
1628,10,20.0,CS,0.321209211679701
1628,30,20.0,BC,0.29031419757913296
1628,30,20.0,BF,0.1906157693052331
1628,30,20.0,CS,0.22568868726349225
1628,10,30.0,BC,0.38748955200142327
1628,10,30.0,BF,0.3729103144126553
1628,10,30.0,CS,0.430843018994119
1628,30,30.0,BC,0.366967928035233
1628,30,30.0,BF,0.2603306775406646
1628,30,30.0,CS,0.30946120852873393
1628,10,40.0,BC,0.42636706338668123
1628,10,40.0,BF,0.4691460491094929
1628,10,40.0,CS,0.5353492144476236
1628,30,40.0,BC,0.43349803348317323
1628,30,40.0,BF,0.3209166285523558
1628,30,40.0,CS,0.38144374532254777
