id,coverage,k-length,metric,score
24,10,10.0,BC,0.2847862488879722
24,10,10.0,BF,0.15696116759244078
24,10,10.0,CS,0.16296680581925965
24,30,10.0,BC,0.2295215813071462
24,30,10.0,BF,0.12126253902514621
24,30,10.0,CS,0.12622106050864226
24,10,20.0,BC,0.4473538044752622
24,10,20.0,BF,0.34324978371966935
24,10,20.0,CS,0.3635894031563659
24,30,20.0,BC,0.3901396792198439
24,30,20.0,BF,0.29327893611661154
24,30,20.0,CS,0.3120987567740932
24,10,30.0,BC,0.5340634872796808
24,10,30.0,BF,0.4291954531782821
24,10,30.0,CS,0.45512502816888883
24,30,30.0,BC,0.4823448412038578
24,30,30.0,BF,0.379951129298408
24,30,30.0,CS,0.40504783414061307
24,10,40.0,BC,0.6007825696246857
24,10,40.0,BF,0.495747711347854
24,10,40.0,CS,0.5266265562818526
24,30,40.0,BC,0.5529280218761587
24,30,40.0,BF,0.44585884143972865
24,30,40.0,CS,0.4767301301935917
