id,coverage,k-length,metric,score
24,10,10.0,BC,0.26402297094126487
24,10,10.0,BF,0.1558742378553323
24,10,10.0,CS,0.17414678983393397
24,30,10.0,BC,0.21795322001416237
24,30,10.0,BF,0.11249185224296301
24,30,10.0,CS,0.12688546343455562
24,10,20.0,BC,0.4013730687593143
24,10,20.0,BF,0.3423177487706166
24,10,20.0,CS,0.39918820095085833
24,30,20.0,BC,0.36509120566839437
24,30,20.0,BF,0.26128134715483015
24,30,20.0,CS,0.3112733987790006
24,10,30.0,BC,0.4689419487749212
24,10,30.0,BF,0.44089620211472913
24,10,30.0,CS,0.5092361612487121
24,30,30.0,BC,0.45116979385356243
24,30,30.0,BF,0.33958656674636034
24,30,30.0,CS,0.40378002863694384
24,10,40.0,BC,0.5114637199309744
24,10,40.0,BF,0.5301451817406986
24,10,40.0,CS,0.6048750681160531
24,30,40.0,BC,0.5177105083761696
24,30,40.0,BF,0.39957427334062245
24,30,40.0,CS,0.47500034596750257
24,10,10.0,BF_Small,0.007313198026263352
24,30,10.0,BF_Small,0.004898209122392445
24,10,20.0,BF_Small,0.011727357744209225
24,30,20.0,BF_Small,0.00793379297569905
24,10,30.0,BF_Small,0.015723954157638827
24,30,30.0,BF_Small,0.010284440669091512
24,10,40.0,BF_Small,0.020603195708666904
24,30,40.0,BF_Small,0.012193690648191476
