id,coverage,k-length,metric,score
1543,10,10.0,BC,0.1856494498555197
1543,10,10.0,BF,0.0877558926456701
1543,10,10.0,CS,0.09664696326388604
1543,30,10.0,BC,0.13252816504572054
1543,30,10.0,BF,0.04588516644852561
1543,30,10.0,CS,0.0510101184298404
1543,10,20.0,BC,0.24730880223801222
1543,10,20.0,BF,0.19961270132441283
1543,10,20.0,CS,0.2304257925400483
1543,30,20.0,BC,0.20167322918282357
1543,30,20.0,BF,0.11049186286540634
1543,30,20.0,CS,0.1301710506037884
1543,10,30.0,BC,0.27460610884477316
1543,10,30.0,BF,0.2759637866406113
1543,10,30.0,CS,0.31768600654389223
1543,30,30.0,BC,0.24885233929981898
1543,30,30.0,BF,0.15282839366882625
1543,30,30.0,CS,0.1808246141078434
1543,10,40.0,BC,0.28535513768988857
1543,10,40.0,BF,0.36220520129683115
1543,10,40.0,CS,0.41294047849946963
1543,30,40.0,BC,0.2929279101797912
1543,30,40.0,BF,0.19184333507415469
1543,30,40.0,CS,0.22761155721952034
