id,coverage,k-length,metric,score
141,10,10.0,BC,0.3022541120600795
141,10,10.0,BF,0.19343366849662888
141,10,10.0,CS,0.21776222541095822
141,30,10.0,BC,0.257508583340384
141,30,10.0,BF,0.14603829683883504
141,30,10.0,CS,0.16578206497706532
141,10,20.0,BC,0.47108823607832984
141,10,20.0,BF,0.4048662064538724
141,10,20.0,CS,0.47191569925053417
141,30,20.0,BC,0.43747222224110727
141,30,20.0,BF,0.32841282323345283
141,30,20.0,CS,0.3911623341108017
141,10,30.0,BC,0.5634348239247328
141,10,30.0,BF,0.5178110927245734
141,10,30.0,CS,0.5984754906461727
141,30,30.0,BC,0.5473105687802036
141,30,30.0,BF,0.42727556056008703
141,30,30.0,CS,0.508793156257586
141,10,40.0,BC,0.6272661927483595
141,10,40.0,BF,0.6126115344250549
141,10,40.0,CS,0.6997529096115317
141,30,40.0,BC,0.6307383321022643
141,30,40.0,BF,0.5023576907933339
141,30,40.0,CS,0.5980626440548487
141,10,10.0,BF_Small,0.00836985357839853
141,30,10.0,BF_Small,0.005941087501529969
141,10,20.0,BF_Small,0.013818483206849703
141,30,20.0,BF_Small,0.009851123442307552
141,10,30.0,BF_Small,0.018630473768917313
141,30,30.0,BF_Small,0.01298434171007518
141,10,40.0,BF_Small,0.023888576770222967
141,30,40.0,BF_Small,0.015266922070077663
