id,coverage,k-length,metric,score
157,10,10.0,BC,0.15569298664185263
157,10,10.0,BF,0.0705283219440062
157,10,10.0,CS,0.0783755623529724
157,30,10.0,BC,0.09647130244753857
157,30,10.0,BF,0.02290403377753888
157,30,10.0,CS,0.02573626812851889
157,10,20.0,BC,0.1736226224692617
157,10,20.0,BF,0.14558765875916993
157,10,20.0,CS,0.169200066631284
157,30,20.0,BC,0.12249132747369859
157,30,20.0,BF,0.0411126776917949
157,30,20.0,CS,0.048771019174217556
157,10,30.0,BC,0.16392180118223143
157,10,30.0,BF,0.19326886105578
157,10,30.0,CS,0.2230358073329698
157,30,30.0,BC,0.13417824512336046
157,30,30.0,BF,0.04941582567095593
157,30,30.0,CS,0.058674877645860234
157,10,40.0,BC,0.1377255312218079
157,10,40.0,BF,0.2606800177509277
157,10,40.0,CS,0.2967846548579029
157,30,40.0,BC,0.14676600653311953
157,30,40.0,BF,0.05860093664069337
157,30,40.0,CS,0.06943133507714153
157,10,10.0,BF_Small,0.003423584814929321
157,30,10.0,BF_Small,0.001016174854977731
157,10,20.0,BF_Small,0.005066202994319462
157,30,20.0,BF_Small,0.0012725180931034302
157,10,30.0,BF_Small,0.007032384426608328
157,30,30.0,BF_Small,0.0015263326499490237
157,10,40.0,BF_Small,0.010239515120491195
157,30,40.0,BF_Small,0.0018239799292940494
