id,coverage,k-length,metric,score
1760,10,10.0,BC,0.23777172944445715
1760,10,10.0,BF,0.1294466580016567
1760,10,10.0,CS,0.1436116126406428
1760,30,10.0,BC,0.19119999608672045
1760,30,10.0,BF,0.08752291778005718
1760,30,10.0,CS,0.09796136666599452
1760,10,20.0,BC,0.3570603124163418
1760,10,20.0,BF,0.2967010025666977
1760,10,20.0,CS,0.3445966025207866
1760,30,20.0,BC,0.31941248101327896
1760,30,20.0,BF,0.21670430847671515
1760,30,20.0,CS,0.25683531673041926
1760,10,30.0,BC,0.42386008504696415
1760,10,30.0,BF,0.3998740076022887
1760,10,30.0,CS,0.4619474165752466
1760,30,30.0,BC,0.40552425681452625
1760,30,30.0,BF,0.2958004018081771
1760,30,30.0,CS,0.35152543710097645
1760,10,40.0,BC,0.4698566321384418
1760,10,40.0,BF,0.4984145821460174
1760,10,40.0,CS,0.5692255000710701
1760,30,40.0,BC,0.47776765963302753
1760,30,40.0,BF,0.36187691377620673
1760,30,40.0,CS,0.4299356985489964
