id,coverage,k-length,metric,score
184,10,10.0,BC,0.25738387864525053
184,10,10.0,BF,0.13256020948603137
184,10,10.0,CS,0.137666401315653
184,30,10.0,BC,0.20084361646318366
184,30,10.0,BF,0.09643054406388005
184,30,10.0,CS,0.10039267056963222
184,10,20.0,BC,0.3988708997001976
184,10,20.0,BF,0.29066032767579825
184,10,20.0,CS,0.30794104228044544
184,30,20.0,BC,0.338577964316819
184,30,20.0,BF,0.23835209675519003
184,30,20.0,CS,0.25363044268493623
184,10,30.0,BC,0.4833269824114105
184,10,30.0,BF,0.3731624159486217
184,10,30.0,CS,0.39563088121047263
184,30,30.0,BC,0.42779862997142454
184,30,30.0,BF,0.3206321894562867
184,30,30.0,CS,0.3416351533562051
184,10,40.0,BC,0.5536853898879415
184,10,40.0,BF,0.4428921302015552
184,10,40.0,CS,0.47047620744591145
184,30,40.0,BC,0.5022249945069279
184,30,40.0,BF,0.3896892985517013
184,30,40.0,CS,0.4164756469221244
