id,coverage,k-length,metric,score
74,10,10.0,BC,0.22522576725334764
74,10,10.0,BF,0.12428700644516184
74,10,10.0,CS,0.13887139196779827
74,30,10.0,BC,0.17576205132741818
74,30,10.0,BF,0.07945507682581646
74,30,10.0,CS,0.08969351246466943
74,10,20.0,BC,0.32695666102768767
74,10,20.0,BF,0.2786245640592861
74,10,20.0,CS,0.32450684235804794
74,30,20.0,BC,0.28637602710684956
74,30,20.0,BF,0.19032587897406417
74,30,20.0,CS,0.22620121502490445
74,10,30.0,BC,0.3826305409717453
74,10,30.0,BF,0.3717283087229659
74,10,30.0,CS,0.4298439257644768
74,30,30.0,BC,0.36188269127203715
74,30,30.0,BF,0.2577357009815268
74,30,30.0,CS,0.30685352010859956
74,10,40.0,BC,0.42036206117214003
74,10,40.0,BF,0.4678721258493821
74,10,40.0,CS,0.5335595555332492
74,30,40.0,BC,0.42805264033332563
74,30,40.0,BF,0.31766578871324486
74,30,40.0,CS,0.3774928163497473
74,10,10.0,BF_Small,0.0057915839183976916
74,30,10.0,BF_Small,0.0034130863813752028
74,10,20.0,BF_Small,0.00947519698309309
74,30,20.0,BF_Small,0.005802292676881741
74,10,30.0,BF_Small,0.013532652024081967
74,30,30.0,BF_Small,0.00798362696376987
74,10,40.0,BF_Small,0.018331440750099064
74,30,40.0,BF_Small,0.009817829272862948
