id,coverage,k-length,metric,score
1648,10,10.0,BC,0.24550290658297863
1648,10,10.0,BF,0.14702715845892914
1648,10,10.0,CS,0.16555446717648442
1648,30,10.0,BC,0.19741977700268545
1648,30,10.0,BF,0.09827764177979269
1648,30,10.0,CS,0.1116236888996576
1648,10,20.0,BC,0.3607105624766861
1648,10,20.0,BF,0.30851444098394065
1648,10,20.0,CS,0.3599253410920592
1648,30,20.0,BC,0.32300700272611926
1648,30,20.0,BF,0.22351262310223174
1648,30,20.0,CS,0.26633601060220996
1648,10,30.0,BC,0.428338838279719
1648,10,30.0,BF,0.409140056789237
1648,10,30.0,CS,0.4725539078631753
1648,30,30.0,BC,0.4100495579652448
1648,30,30.0,BF,0.302193020772261
1648,30,30.0,CS,0.35940257105446893
1648,10,40.0,BC,0.477537143936544
1648,10,40.0,BF,0.5049839643083
1648,10,40.0,CS,0.5763553581175591
1648,30,40.0,BC,0.48463128384279874
1648,30,40.0,BF,0.36905805433164274
1648,30,40.0,CS,0.43871439354604136
