id,coverage,k-length,metric,score
273,10,10.0,BC,0.17004715309614937
273,10,10.0,BF,0.08034132892501032
273,10,10.0,CS,0.08950672812016626
273,30,10.0,BC,0.11678562645253972
273,30,10.0,BF,0.03692197726257846
273,30,10.0,CS,0.04152876549147712
273,10,20.0,BC,0.21052903870478912
273,10,20.0,BF,0.17476641018130137
273,10,20.0,CS,0.20343693061330323
273,30,20.0,BC,0.16583419813539216
273,30,20.0,BF,0.0805364291420792
273,30,20.0,CS,0.0956024846342428
273,10,30.0,BC,0.2211416055768883
273,10,30.0,BF,0.23682488655484504
273,10,30.0,CS,0.27408933480635245
273,30,30.0,BC,0.19749586103618447
273,30,30.0,BF,0.10740079768385125
273,30,30.0,CS,0.12777365838945254
273,10,40.0,BC,0.21564031757455762
273,10,40.0,BF,0.316132381750934
273,10,40.0,CS,0.36065398613557703
273,30,40.0,BC,0.22872628018582603
273,30,40.0,BF,0.13442909094549452
273,30,40.0,CS,0.15947925191426016
273,10,10.0,BF_Small,0.003813918726381519
273,30,10.0,BF_Small,0.0016143595392709327
273,10,20.0,BF_Small,0.005976974967018086
273,30,20.0,BF_Small,0.002472012929489696
273,10,30.0,BF_Small,0.008498319402173509
273,30,30.0,BF_Small,0.003308298387235944
273,10,40.0,BF_Small,0.012346216999273931
273,30,40.0,BF_Small,0.004175985184699758
