id,coverage,k-length,metric,score
77,10,10.0,BC,0.17319141692346482
77,10,10.0,BF,0.06147493026764456
77,10,10.0,CS,0.06372079321457406
77,30,10.0,BC,0.1080191033181647
77,30,10.0,BF,0.024036597503768662
77,30,10.0,CS,0.02496941494547953
77,10,20.0,BC,0.22964062971058194
77,10,20.0,BF,0.10832963405825415
77,10,20.0,CS,0.11466543960622941
77,30,20.0,BC,0.15402356093469105
77,30,20.0,BF,0.04451750896868134
77,30,20.0,CS,0.0472998982170794
77,10,30.0,BC,0.25762263630233156
77,10,30.0,BF,0.12493245211907475
77,10,30.0,CS,0.13239489480784586
77,30,30.0,BC,0.17884273115816182
77,30,30.0,BF,0.053317084442411115
77,30,30.0,CS,0.05676949783484802
77,10,40.0,BC,0.28549462108103657
77,10,40.0,BF,0.1434214392642692
77,10,40.0,CS,0.15239864076719267
77,30,40.0,BC,0.2031655114049904
77,30,40.0,BF,0.06291861891892259
77,30,40.0,CS,0.06724236491100163
