id,coverage,k-length,metric,score
206,10,10.0,BC,0.3892919890770544
206,10,10.0,BF,0.2657846067053369
206,10,10.0,CS,0.2768853167189601
206,30,10.0,BC,0.34555373628417185
206,30,10.0,BF,0.23327081114102585
206,30,10.0,CS,0.24351884901851212
206,10,20.0,BC,0.605872185165645
206,10,20.0,BF,0.5160283306239033
206,10,20.0,CS,0.5471038588154141
206,30,20.0,BC,0.5671076556376247
206,30,20.0,BF,0.48131121877958055
206,30,20.0,CS,0.5126068398556188
206,10,30.0,BC,0.6934288454254888
206,10,30.0,BF,0.6052143161184701
206,10,30.0,CS,0.6420120906022754
206,30,30.0,BC,0.6609901068032616
206,30,30.0,BF,0.5727403676767732
206,30,30.0,CS,0.6107811755632103
206,10,40.0,BC,0.7500322503398839
206,10,40.0,BF,0.6623750430972464
206,10,40.0,CS,0.7036687875479053
206,30,40.0,BC,0.7213077974155098
206,30,40.0,BF,0.6304335953119895
206,30,40.0,CS,0.6738190763490944
