id,coverage,k-length,metric,score
1507,10,10.0,BC,0.17531631473420234
1507,10,10.0,BF,0.08127884317525057
1507,10,10.0,CS,0.08964376933900452
1507,30,10.0,BC,0.1217105237485759
1507,30,10.0,BF,0.03881351099674465
1507,30,10.0,CS,0.04319362788561582
1507,10,20.0,BC,0.22380883051073938
1507,10,20.0,BF,0.1821035328287164
1507,10,20.0,CS,0.21047183978895384
1507,30,20.0,BC,0.17749688088488738
1507,30,20.0,BF,0.08921210230650328
1507,30,20.0,CS,0.10525654147945848
1507,10,30.0,BC,0.24041768543599992
1507,10,30.0,BF,0.25161050984060285
1507,10,30.0,CS,0.2897542338406305
1507,30,30.0,BC,0.21471511587212183
1507,30,30.0,BF,0.12190682326517512
1507,30,30.0,CS,0.14447615596504185
1507,10,40.0,BC,0.24070609821478328
1507,10,40.0,BF,0.3345241873391917
1507,10,40.0,CS,0.3809547765988878
1507,30,40.0,BC,0.2503671480437216
1507,30,40.0,BF,0.15321671038824533
1507,30,40.0,CS,0.18165906348091682
