id,coverage,k-length,metric,score
1600,10,10.0,BC,0.3449118815222251
1600,10,10.0,BF,0.22923003403321837
1600,10,10.0,CS,0.2578450071647508
1600,30,10.0,BC,0.3054459827298659
1600,30,10.0,BF,0.1845802101089728
1600,30,10.0,CS,0.20938143545036134
1600,10,20.0,BC,0.5465198268356545
1600,10,20.0,BF,0.4662798280643843
1600,10,20.0,CS,0.5441019959429677
1600,30,20.0,BC,0.5184308809474814
1600,30,20.0,BF,0.401003965359909
1600,30,20.0,CS,0.477813968557965
1600,10,30.0,BC,0.6462594362906725
1600,10,30.0,BF,0.5816809979101447
1600,10,30.0,CS,0.6725737973600971
1600,30,30.0,BC,0.6335680532416369
1600,30,30.0,BF,0.5059186121882638
1600,30,30.0,CS,0.6020881167294666
1600,10,40.0,BC,0.7096389965366955
1600,10,40.0,BF,0.6706462468648566
1600,10,40.0,CS,0.7654686877504132
1600,30,40.0,BC,0.7128526494331886
1600,30,40.0,BF,0.5781316466552644
1600,30,40.0,CS,0.6872887826626937
