id,coverage,k-length,metric,score
183,10,10.0,BC,0.18601233137052972
183,10,10.0,BF,0.09223845423125974
183,10,10.0,CS,0.10278232672677377
183,30,10.0,BC,0.1319304109968686
183,30,10.0,BF,0.047533382447026616
183,30,10.0,CS,0.0534292455554834
183,10,20.0,BC,0.24400302337022844
183,10,20.0,BF,0.20485587738999322
183,10,20.0,CS,0.2384346078094978
183,30,20.0,BC,0.19815055294372455
183,30,20.0,BF,0.11005452800370188
183,30,20.0,CS,0.13060406487725038
183,10,30.0,BC,0.2683070912637839
183,10,30.0,BF,0.2773767332854256
183,10,30.0,CS,0.32033567357488485
183,30,30.0,BC,0.2431729629035752
183,30,30.0,BF,0.14930592915468188
183,30,30.0,CS,0.1773554007279177
183,10,40.0,BC,0.27699130871099037
183,10,40.0,BF,0.3629112222978065
183,10,40.0,CS,0.41395924759139274
183,30,40.0,BC,0.2856941525277323
183,30,40.0,BF,0.1865730245069225
183,30,40.0,CS,0.22144015824408286
183,10,10.0,BF_Small,0.004351966179639928
183,30,10.0,BF_Small,0.0020916776578303797
183,10,20.0,BF_Small,0.007028177651099226
183,30,20.0,BF_Small,0.0033841230655928933
183,10,30.0,BF_Small,0.010052970080754862
183,30,30.0,BF_Small,0.004601051813111755
183,10,40.0,BF_Small,0.014141284197017082
183,30,40.0,BF_Small,0.00574650589175459
