id,coverage,k-length,metric,score
110,10,10.0,BC,0.37329150048173676
110,10,10.0,BF,0.24374480951171124
110,10,10.0,CS,0.2533052182890349
110,30,10.0,BC,0.32492982038692597
110,30,10.0,BF,0.209838998556574
110,30,10.0,CS,0.2185903728031742
110,10,20.0,BC,0.580072904105115
110,10,20.0,BF,0.487820280728396
110,10,20.0,CS,0.5169194197758711
110,30,20.0,BC,0.535443002308534
110,30,20.0,BF,0.44686564119258826
110,30,20.0,CS,0.4757908013734033
110,10,30.0,BC,0.6529345012101394
110,10,30.0,BF,0.5607496635139926
110,10,30.0,CS,0.5947598144509635
110,30,30.0,BC,0.6133961824415869
110,30,30.0,BF,0.5209248063689875
110,30,30.0,CS,0.5555313518802012
110,10,40.0,BC,0.6969797009537348
110,10,40.0,BF,0.6038119472722232
110,10,40.0,CS,0.6411138357505375
110,30,40.0,BC,0.6597918082849256
110,30,40.0,BF,0.5629128706881807
110,30,40.0,CS,0.601467565737389
