id,coverage,k-length,metric,score
221,10,10.0,BC,0.3689096764434345
221,10,10.0,BF,0.24198730872493968
221,10,10.0,CS,0.2520533906859792
221,30,10.0,BC,0.322006019289494
221,30,10.0,BF,0.20685812602105902
221,30,10.0,CS,0.2160350442653358
221,10,20.0,BC,0.588101724491676
221,10,20.0,BF,0.4977768109883612
221,10,20.0,CS,0.5275950254629528
221,30,20.0,BC,0.5456184435679272
221,30,20.0,BF,0.45878893863609294
221,30,20.0,CS,0.4884396840375703
221,10,30.0,BC,0.6928468700347338
221,10,30.0,BF,0.6054370768403121
221,10,30.0,CS,0.6424286456375086
221,30,30.0,BC,0.6586589624210173
221,30,30.0,BF,0.5701841179208208
221,30,30.0,CS,0.608233747318094
221,10,40.0,BC,0.7623939150496436
221,10,40.0,BF,0.677834020231153
221,10,40.0,CS,0.7196493846149262
221,30,40.0,BC,0.7336716614997456
221,30,40.0,BF,0.6444972423635882
221,30,40.0,CS,0.6885374101428399
